Date,Low,Open,Volume,High,Close,Adjusted Close
17-02-2004,0.412499994,0.412499994,170956800,0.4194639921,0.4135710001,0.3525353372
18-02-2004,0.4116069973,0.4139289856,141635200,0.4185709953,0.4153569937,0.3540577888
19-02-2004,0.4001789987,0.4166069925,323080800,0.4221430123,0.4012500048,0.342032671
20-02-2004,0.3966070116,0.4017859995,277603200,0.4019640088,0.400000006,0.3409671783
23-02-2004,0.3908930123,0.3989289999,194079200,0.401071012,0.3962500095,0.3377705216
24-02-2004,0.3928569853,0.3953570127,259056000,0.4060710073,0.3992860019,0.3403585851
25-02-2004,0.3966070116,0.3978570104,276276000,0.4089289904,0.4073210061,0.347207725
26-02-2004,0.4071429968,0.4085710049,198408000,0.4139289856,0.411428988,0.3507094979
27-02-2004,0.4098210037,0.4099999964,468837600,0.4289290011,0.4271430075,0.3641043603
01-03-2004,0.4262500107,0.4303570092,321680800,0.4339289963,0.4289290011,0.365626812
02-03-2004,0.4244639874,0.4285709858,256687200,0.4303570092,0.4251790047,0.3624301255
03-03-2004,0.4214290082,0.4214290082,225131200,0.43196401,0.4271430075,0.3641043603
04-03-2004,0.4269640148,0.427320987,660223200,0.4503569901,0.4492860138,0.3829794228
05-03-2004,0.4446429908,0.4455359876,1540599200,0.4908930063,0.4774999917,0.4070294797
08-03-2004,0.4607140124,0.4753569961,522872000,0.4783929884,0.4642859995,0.3957657516
09-03-2004,0.4598209858,0.462500006,618363200,0.4862500131,0.4839290082,0.4125096798
10-03-2004,0.4810709953,0.4828569889,1006964000,0.5024999976,0.4942860007,0.4213382304
11-03-2004,0.4837499857,0.4869639874,595851200,0.500714004,0.4848209918,0.4132699966
12-03-2004,0.4851790071,0.4878570139,329224000,0.4960710108,0.4921430051,0.419511497
15-03-2004,0.4689289927,0.4826790094,481717600,0.4883930087,0.4723210037,0.4026149213
16-03-2004,0.4533930123,0.4741069973,605432800,0.4751789868,0.4610710144,0.3930251598
17-03-2004,0.4603570104,0.463571012,411432000,0.4710710049,0.4676789939,0.398657769
18-03-2004,0.4569639862,0.46321401,321081600,0.4653570056,0.4583930075,0.3907423913
19-03-2004,0.4560709894,0.4564290047,408576000,0.4810709953,0.4617860019,0.3936346769
22-03-2004,0.4508930147,0.4530360103,419031200,0.4673210084,0.4617860019,0.3936346769
23-03-2004,0.4503569901,0.4621430039,385515200,0.4642859995,0.4516069889,0.384957999
24-03-2004,0.4512499869,0.4512499869,428215200,0.4598209858,0.4553569853,0.3881544769
25-03-2004,0.4623210132,0.4667859972,566445600,0.4805360138,0.4798209965,0.4090079963
26-03-2004,0.4805360138,0.4821430147,419893600,0.4885709882,0.4828569889,0.4115959704
29-03-2004,0.4857139885,0.4887500107,350728000,0.4998210073,0.4983929992,0.4248391688
30-03-2004,0.4882139862,0.4953570068,359676800,0.4991070032,0.4985710084,0.4249908328
31-03-2004,0.4812499881,0.4985710084,390773600,0.499642998,0.4828569889,0.4115959704
01-04-2004,0.4753569961,0.4801790118,318332000,0.4869639874,0.4841069877,0.412661463
02-04-2004,0.4862500131,0.4955359995,274478400,0.4987500012,0.4910709858,0.418597728
05-04-2004,0.4900000095,0.4907140136,385672000,0.5066069961,0.5057139993,0.4310796857
06-04-2004,0.489820987,0.494821012,257992000,0.5026789904,0.4969640076,0.4236210883
07-04-2004,0.4807139933,0.4930360019,255119200,0.4946430027,0.4876790047,0.4157062769
08-04-2004,0.4857139885,0.4978570044,240917600,0.5,0.4916070104,0.4190545976
12-04-2004,0.4908930063,0.4910709858,230540800,0.5017859936,0.500714004,0.4268175364
13-04-2004,0.4792859852,0.499642998,436396800,0.5005360246,0.4808929861,0.4099217355
14-04-2004,0.4698210061,0.4774999917,639732800,0.4833930135,0.4757139981,0.4055071473
15-04-2004,0.5028570294,0.5146430135,1761446400,0.5282139778,0.5232139826,0.4459968209
16-04-2004,0.5089290142,0.5205360055,402931200,0.5233929753,0.5210710168,0.444170326
19-04-2004,0.4969640076,0.5021430254,712353600,0.5133929849,0.5062500238,0.4315365553
20-04-2004,0.4921430051,0.5037500262,354519200,0.5073210001,0.4951789975,0.4220994711
21-04-2004,0.4887500107,0.4928570092,325875200,0.5021430254,0.4951789975,0.4220994711
22-04-2004,0.4841069877,0.4921430051,344584800,0.5032140017,0.4960710108,0.4228597879
23-04-2004,0.4830360115,0.4946430027,315828800,0.5,0.4946430027,0.4216425717
26-04-2004,0.4821430147,0.4925000072,231128800,0.4935710132,0.4844639897,0.4129657745
27-04-2004,0.4766069949,0.4864290059,283864000,0.4900000095,0.4810709953,0.4100733697
28-04-2004,0.4703570008,0.478929013,231168000,0.4823209941,0.4723210037,0.4026149213
29-04-2004,0.4639289975,0.4723210037,460790400,0.4821430147,0.4780359864,0.4074864388
30-04-2004,0.4551790059,0.4769639969,466502400,0.4814290106,0.4603570104,0.392416507
03-05-2004,0.4596430063,0.4642859995,297634400,0.4701789916,0.4655359983,0.396831125
04-05-2004,0.4553569853,0.4637500048,279983200,0.4741069973,0.4667859972,0.3978967071
05-05-2004,0.463571012,0.4678570032,238106400,0.4776790142,0.4758929908,0.4056596458
06-05-2004,0.462500006,0.4714289904,263558400,0.4776790142,0.474642992,0.4045942724
07-05-2004,0.4741069973,0.4741069973,419036800,0.4923210144,0.4762499928,0.4059641063
10-05-2004,0.46321401,0.469107002,249978400,0.474999994,0.4692859948,0.4000277519
11-05-2004,0.4714289904,0.4714289904,305172000,0.4855360091,0.4846430123,0.4131183922
12-05-2004,0.4685710073,0.4783929884,245420000,0.4882139862,0.4875000119,0.4155537188
13-05-2004,0.4803569913,0.4839290082,229852000,0.4950000048,0.4855360091,0.4138796031
14-05-2004,0.4723210037,0.4866069853,257801600,0.4878570139,0.4832139909,0.4119003117
17-05-2004,0.4707140028,0.4767859876,300445600,0.4832139909,0.4757139981,0.4055071473
18-05-2004,0.4785709977,0.4816069901,206063200,0.4873209894,0.4832139909,0.4119003117
19-05-2004,0.4717859924,0.4892860055,375592000,0.4910709858,0.4726789892,0.4029200673
20-05-2004,0.4726789892,0.4755359888,196296800,0.4821430147,0.4769639969,0.4065726101
21-05-2004,0.4773209989,0.4803569913,179894400,0.4857139885,0.4841069877,0.412661463
24-05-2004,0.4841069877,0.4873209894,235603200,0.4982140064,0.4882139862,0.4161623716
25-05-2004,0.4873209894,0.4910709858,319978400,0.5091069937,0.5073210001,0.4324495196
26-05-2004,0.5,0.505892992,322168000,0.5139290094,0.5091069937,0.4339719415
27-05-2004,0.4967859983,0.5082139969,235972800,0.5107139945,0.5030360222,0.4287968576
28-05-2004,0.4964289963,0.5014290214,145717600,0.5048210025,0.5010709763,0.4271218777
01-06-2004,0.4930360019,0.4962500036,182134400,0.5035709739,0.5010709763,0.4271218777
02-06-2004,0.4964289963,0.5005360246,318712800,0.5208929777,0.5164290071,0.440213263
03-06-2004,0.505178988,0.5128570199,250930400,0.5176789761,0.5071430206,0.4322977662
04-06-2004,0.5091069937,0.5099999905,399112000,0.5223209858,0.5139290094,0.438082248
07-06-2004,0.5144640207,0.5185710192,295876000,0.5353569984,0.5323209763,0.4537599087
08-06-2004,0.5326790214,0.5355359912,415620800,0.5435709953,0.5419639945,0.4619798064
09-06-2004,0.5357139707,0.5373209715,349204800,0.5483930111,0.5392860174,0.4596970379
10-06-2004,0.5392860174,0.5392860174,257577600,0.5530359745,0.5489289761,0.4679169059
14-06-2004,0.5267860293,0.5473210216,243986400,0.5478569865,0.5378569961,0.458478868
15-06-2004,0.5403569937,0.5453569889,444634400,0.5560709834,0.5480359793,0.4671557248
16-06-2004,0.5451790094,0.5475000143,909641600,0.5950000286,0.5846430063,0.4983603954
17-06-2004,0.5751789808,0.5814290047,551320000,0.5916069746,0.5858929753,0.4994255304
18-06-2004,0.5791069865,0.583213985,406252000,0.5966070294,0.5876790285,0.5009479523
21-06-2004,0.5735710263,0.5914289951,390213600,0.5982139707,0.5773209929,0.4921188354
22-06-2004,0.5766069889,0.5767859817,360511200,0.5908929706,0.5892860293,0.502317965
23-06-2004,0.5873209834,0.5892860293,390868800,0.6041070223,0.6017860174,0.5129731297
24-06-2004,0.5889289975,0.598393023,252515200,0.6017860174,0.5924999714,0.5050575733
25-06-2004,0.5892860293,0.5905359983,323428000,0.6017860174,0.6017860174,0.5129731297
28-06-2004,0.5751789808,0.6103569865,521096800,0.6105359793,0.5801789761,0.4945550561
29-06-2004,0.5608929992,0.5726789832,590553600,0.589106977,0.5803570151,0.4947068095
30-06-2004,0.5694640279,0.5814290047,373044000,0.5887500048,0.5810710192,0.4953154027
01-07-2004,0.5696430206,0.5732139945,341941600,0.5799999833,0.5767859817,0.4916626215
02-07-2004,0.5308930278,0.5442860126,910683200,0.5567860007,0.5550000072,0.4730917811
06-07-2004,0.5500000119,0.5583930016,348980800,0.5610709786,0.5526790023,0.4711135328
07-07-2004,0.5380359888,0.5508930087,397992000,0.5600000024,0.5426790118,0.4625893831
08-07-2004,0.5348209739,0.5380359888,233380000,0.5478569865,0.5382140279,0.4587830901
09-07-2004,0.5362499952,0.5405359864,208863200,0.5446429849,0.5362499952,0.4571090937
12-07-2004,0.5166069865,0.5360710025,511621600,0.536428988,0.5203570127,0.443561703
13-07-2004,0.5182139874,0.5223209858,316176000,0.5285710096,0.5217859745,0.4447796047
14-07-2004,0.5132139921,0.5153570175,835800000,0.535179019,0.5282139778,0.4502592385
15-07-2004,0.5733929873,0.583213985,1767724000,0.6005359888,0.5880360007,0.5012523532
16-07-2004,0.5735710263,0.5857139826,488381600,0.587857008,0.5749999881,0.4901401699
19-07-2004,0.5653570294,0.5716069937,533170400,0.5753570199,0.5708929896,0.4866393805
20-07-2004,0.5633929968,0.5705360174,323747200,0.5749999881,0.5749999881,0.4901401699
21-07-2004,0.5596429706,0.5789290071,301257600,0.5841069818,0.5646430254,0.4813117087
22-07-2004,0.5546429753,0.5580360293,334118400,0.5666069984,0.5657140017,0.4822246134
23-07-2004,0.5442860126,0.5630360246,273571200,0.5669639707,0.5482140183,0.4673074186
26-07-2004,0.5496429801,0.5508930087,393932000,0.5616070032,0.5582140088,0.4758316875
27-07-2004,0.5637500286,0.5678570271,425006400,0.5848209858,0.5791069865,0.4936411381
28-07-2004,0.5564290285,0.5769640207,285051200,0.5787500143,0.5762500167,0.4912058711
29-07-2004,0.5737500191,0.5798209906,222157600,0.5860710144,0.5828570127,0.4968375862
30-07-2004,0.5714290142,0.5830360055,243023200,0.5892860293,0.5774999857,0.4922711551
02-08-2004,0.5558930039,0.5567860007,365092000,0.5749999881,0.5639290214,0.4807032049
03-08-2004,0.5562499762,0.5616070032,211629600,0.566429019,0.5587499738,0.4762885273
04-08-2004,0.556607008,0.5569639802,276488800,0.5735710263,0.567678988,0.4838997126
05-08-2004,0.5580360293,0.5680360198,244501600,0.5767859817,0.560536027,0.4778109491
06-08-2004,0.5303570032,0.5517860055,492290400,0.5553569794,0.5317860246,0.4533038735
09-08-2004,0.5323209763,0.5330359936,290847200,0.5437499881,0.5410709977,0.4612186551
10-08-2004,0.5419639945,0.5426790118,351036000,0.563214004,0.5628569722,0.4797894061
11-08-2004,0.5403569937,0.5553569794,322392000,0.5558930039,0.5537499785,0.4720262289
12-08-2004,0.5407140255,0.5437499881,226200800,0.5508930087,0.5423210263,0.4622843266
13-08-2004,0.5428569913,0.5464289784,328048000,0.558570981,0.550714016,0.4694384336
16-08-2004,0.5471429825,0.5535709858,435674400,0.566429019,0.5496429801,0.4685257077
17-08-2004,0.5419639945,0.5460709929,323019200,0.5558930039,0.5512499809,0.4698952138
18-08-2004,0.5444639921,0.5448210239,364655200,0.5687500238,0.5667859912,0.4831384718
19-08-2004,0.5421429873,0.5626789927,388920000,0.5689290166,0.5483930111,0.4674599767
20-08-2004,0.5444639921,0.5483930111,316780800,0.5533930063,0.5500000119,0.4688299298
23-08-2004,0.5464289784,0.5510709882,254660000,0.5583930016,0.5550000072,0.4730917811
24-08-2004,0.5569639802,0.5582140088,374136000,0.5705360174,0.5705360174,0.4863349497
25-08-2004,0.5666069984,0.5691069961,505618400,0.5919640064,0.5901790261,0.5030791163
26-08-2004,0.5846430063,0.5899999738,955858400,0.6282140017,0.6189290285,0.5275862813
27-08-2004,0.6071429849,0.6192860007,388813600,0.6207140088,0.6133930087,0.5228672624
30-08-2004,0.6064289808,0.6071429849,218142400,0.6200000048,0.6092860103,0.5193661451
31-08-2004,0.6071429849,0.6083930135,376560800,0.6241070032,0.6158930063,0.5249981284
01-09-2004,0.6105359793,0.6125000119,515726400,0.6426789761,0.6403570175,0.5458517671
02-09-2004,0.6219639778,0.6339290142,406324800,0.6394640207,0.636785984,0.5428077579
03-09-2004,0.6251789927,0.6251789927,293468000,0.6414290071,0.6291069984,0.5362621546
07-09-2004,0.6291069984,0.6321430206,301957600,0.6462500095,0.6385710239,0.5443293452
08-09-2004,0.6371430159,0.6374999881,343526400,0.6530359983,0.6491069794,0.5533103943
09-09-2004,0.6299999952,0.6446430087,461339200,0.6482139826,0.6374999881,0.5434162617
10-09-2004,0.6332139969,0.636785984,328014400,0.6469640136,0.6405360103,0.5460044146
13-09-2004,0.6307139993,0.6407139897,281976800,0.6441069841,0.635536015,0.541742146
14-09-2004,0.621070981,0.6292859912,254822400,0.6348209977,0.6337500215,0.5402198434
15-09-2004,0.6214290261,0.6314290166,232668800,0.6335710287,0.6285709739,0.535804987
16-09-2004,0.6264290214,0.6285709739,501916800,0.6564289927,0.6491069794,0.5533103943
17-09-2004,0.6499999762,0.6526790261,502308800,0.6675000191,0.6632140279,0.565335393
20-09-2004,0.6583930254,0.6585710049,245000000,0.6782140136,0.6733930111,0.5740123987
21-09-2004,0.6689289808,0.6741070151,386652000,0.6941069961,0.6787499785,0.5785785317
22-09-2004,0.6573209763,0.6803569794,401688000,0.6810709834,0.6592860222,0.5619871616
23-09-2004,0.6594640017,0.661428988,397404000,0.6696429849,0.6655359864,0.567314744
24-09-2004,0.6633930206,0.6687499881,369488000,0.6785709858,0.6658930182,0.5676190853
27-09-2004,0.6576790214,0.6598209739,397516000,0.6782140136,0.6701790094,0.5712727308
28-09-2004,0.6687499881,0.6689289808,353186400,0.6837499738,0.6792860031,0.5790355206
29-09-2004,0.6753569841,0.6773210168,273509600,0.6939290166,0.6907140017,0.5887770653
30-09-2004,0.6866070032,0.6964290142,425012000,0.7012500167,0.6919639707,0.5898423791
01-10-2004,0.6889290214,0.6985710263,465404800,0.6998209953,0.6905360222,0.5886254311
04-10-2004,0.6919639707,0.6996430159,574084000,0.6996430159,0.692678988,0.5904518366
05-10-2004,0.6857140064,0.6885709763,406162400,0.7083929777,0.7030360103,0.5992805362
06-10-2004,0.7048209906,0.7053570151,446303200,0.7278569937,0.7257140279,0.6186116934
07-10-2004,0.7046430111,0.723928988,426148800,0.7308930159,0.7074999809,0.6030855775
08-10-2004,0.6935709715,0.7064290047,359228800,0.7101789713,0.6974999905,0.5945614576
11-10-2004,0.6821429729,0.6928570271,323870400,0.6974999905,0.6891070008,0.5874072313
12-10-2004,0.6723210216,0.6875,460191200,0.6889290214,0.6837499738,0.5828406811
13-10-2004,0.6917859912,0.6941069961,1163008000,0.7099999785,0.7098209858,0.6050640941
14-10-2004,0.7598209977,0.7712500095,2768427200,0.8169639707,0.8032140136,0.6846740842
15-10-2004,0.7891070247,0.8014289737,1031128000,0.814463973,0.8125,0.692589581
18-10-2004,0.7982140183,0.7982140183,1200752000,0.8526790142,0.8526790142,0.7268387079
19-10-2004,0.8448209763,0.8589289784,801992800,0.8633930087,0.8467860222,0.7218157053
20-10-2004,0.8330360055,0.8424999714,605108000,0.8500000238,0.847679019,0.722576797
21-10-2004,0.845713973,0.8478569984,724505600,0.8594639897,0.8560709953,0.7297302485
22-10-2004,0.8396430016,0.848928988,483067200,0.8512499928,0.8466070294,0.7216629982
25-10-2004,0.8405359983,0.8428570032,392644000,0.854286015,0.8491070271,0.7237941027
26-10-2004,0.8387500048,0.8473209739,594361600,0.8580359817,0.8566070199,0.7301871181
27-10-2004,0.8601790071,0.8662499785,1193494400,0.9039289951,0.8982139826,0.7656535506
28-10-2004,0.8839290142,0.8924999833,864264800,0.9325000048,0.9319639802,0.7944227457
29-10-2004,0.9250000119,0.925714016,810219200,0.9499999881,0.9357140064,0.7976194024
01-11-2004,0.9292860031,0.9375,602050400,0.9510710239,0.9366070032,0.7983804941
02-11-2004,0.9357140064,0.9357140064,729988000,0.9657139778,0.9553570151,0.8143633604
03-11-2004,0.964106977,0.9708930254,1204173600,1.001963973,0.9876790047,0.8419151306
04-11-2004,0.9708930254,0.9826790094,928625600,0.9919639826,0.9723209739,0.828823626
05-11-2004,0.9292860031,0.9796429873,1205047200,0.9821429849,0.9771429896,0.8329341412
08-11-2004,0.9617859721,0.9691069722,526920800,0.9901790023,0.9710710049,0.8277582526
09-11-2004,0.9532139897,0.9683930278,475764800,0.9741070271,0.9651790261,0.8227359056
10-11-2004,0.9626790285,0.9633929729,508676000,0.9891070127,0.9776790142,0.8333910108
11-11-2004,0.9683930278,0.9812499881,407299200,0.9898210168,0.9875000119,0.8417626619
12-11-2004,0.979286015,0.9823210239,395701600,0.9944639802,0.9910709858,0.8448066711
15-11-2004,0.9703570008,0.9857140183,376045600,0.9903569818,0.9864289761,0.840849638
16-11-2004,0.9728569984,0.9850000143,295103200,0.9857140183,0.9810709953,0.8362824917
17-11-2004,0.9682139754,0.9855359793,397751200,0.9901790023,0.9803569913,0.8356739283
18-11-2004,0.969464004,0.9696429968,459149600,0.9901790023,0.9891070127,0.8431325555
19-11-2004,0.9732139707,0.9908930063,765279200,1.016250014,0.9851790071,0.8397842646
22-11-2004,1.03392899,1.103571057,2568210400,1.142856956,1.095535994,0.9338543415
23-11-2004,1.090178967,1.112499952,911450400,1.115178943,1.094107032,0.9326363802
24-11-2004,1.099107027,1.101606965,1390788000,1.164286017,1.143749952,0.9749529958
26-11-2004,1.148929,1.166964054,550144000,1.174286008,1.152678967,0.9825642109
29-11-2004,1.203750014,1.231250048,1712916800,1.242321014,1.222143054,1.041776538
30-11-2004,1.197321057,1.228392959,1028518400,1.228392959,1.197321057,1.020617604
01-12-2004,1.183393002,1.210536003,800553600,1.213392973,1.210536003,1.031882167
02-12-2004,1.154643059,1.180892944,987442400,1.194643021,1.164463997,0.9926101565
03-12-2004,1.102679014,1.152320981,1238848800,1.16071403,1.119285941,0.9540989995
06-12-2004,1.124107003,1.147320986,1247920800,1.182857037,1.17464304,1.001286387
07-12-2004,1.117143035,1.177320957,1056899200,1.191606998,1.123036027,0.9572954774
08-12-2004,1.108036041,1.126428962,691902400,1.150535941,1.129999995,0.9632323384
09-12-2004,1.108392954,1.121606946,741501600,1.149999976,1.142678976,0.9740401506
10-12-2004,1.155357003,1.161249995,775773600,1.179463983,1.163393021,0.9916969538
13-12-2004,1.15357101,1.171785951,395040800,1.176785946,1.15910697,0.9880434275
14-12-2004,1.161070943,1.167857051,415721600,1.176429033,1.165892959,0.9938278198
15-12-2004,1.154643059,1.164999962,398361600,1.168928981,1.165356994,0.9933707714
16-12-2004,1.179463983,1.181249976,1126115200,1.205356956,1.189285994,1.013768792
17-12-2004,1.15892899,1.193570971,783496000,1.197142959,1.160536051,0.989261806
20-12-2004,1.102856994,1.16910696,1168126400,1.178570986,1.120000005,0.9547080398
21-12-2004,1.100000024,1.13499999,1064414400,1.138749957,1.137320995,0.9694726467
22-12-2004,1.132143021,1.136785984,565829600,1.149286032,1.138393044,0.9703867435
23-12-2004,1.135714054,1.138393044,245929600,1.147320986,1.143036008,0.9743441343
27-12-2004,1.122856975,1.157142997,559490400,1.163393021,1.12785697,0.9614053369
28-12-2004,1.108036041,1.130357027,611755200,1.147320986,1.146070957,0.976931572
29-12-2004,1.135179043,1.139464021,449562400,1.160356998,1.15071404,0.98088938
30-12-2004,1.146785975,1.157320976,345340800,1.161249995,1.157142997,0.9863696694
31-12-2004,1.14339304,1.158750057,278588800,1.16071403,1.149999976,0.9802803397
03-01-2005,1.117856979,1.156785965,691992000,1.162678957,1.130179048,0.9633848667
04-01-2005,1.124464035,1.139106989,1096810400,1.16910696,1.141785979,0.9732787609
05-01-2005,1.143749952,1.151070952,680433600,1.165179014,1.15178597,0.9818033576
06-01-2005,1.130892992,1.154821038,705555200,1.15910697,1.152678967,0.9825642109
07-01-2005,1.15625,1.16071403,2227450400,1.243392944,1.236606956,1.054105997
10-01-2005,1.212142944,1.246963978,1725309600,1.262500048,1.231428981,1.049691916
11-01-2005,1.145357013,1.21875,2611627200,1.234820962,1.152856946,0.9827157855
12-01-2005,1.130357027,1.168750048,1919702400,1.176785946,1.168928981,0.9964162111
13-01-2005,1.245179057,1.316249967,3164716800,1.328928947,1.246428967,1.062477827
14-01-2005,1.235535979,1.25446403,1770742400,1.280714035,1.253571033,1.068566322
18-01-2005,1.209820986,1.24732101,1006460000,1.262500048,1.261607051,1.075416446
19-01-2005,1.24553597,1.258749962,751895200,1.276070952,1.247856975,1.063695788
20-01-2005,1.240535975,1.243749976,914922400,1.272678971,1.258213997,1.072524309
21-01-2005,1.25,1.273393035,911332800,1.27857101,1.258749962,1.072981238
24-01-2005,1.259821057,1.267500043,841629600,1.281785965,1.263571024,1.077090502
25-01-2005,1.266785979,1.274464011,969231200,1.300714016,1.286607027,1.096727133
26-01-2005,1.271785975,1.297500014,739496800,1.299106956,1.290179014,1.099771857
27-01-2005,1.277678967,1.288571,496227200,1.302142978,1.297142982,1.105707765
28-01-2005,1.293570995,1.296785951,801612000,1.321071029,1.321071029,1.126104236
31-01-2005,1.330536008,1.331786036,1681097600,1.390892982,1.373214006,1.170552015
01-02-2005,1.367499948,1.375892997,678395200,1.388749957,1.384464025,1.180141926
02-02-2005,1.387320995,1.391963959,1020062400,1.426964045,1.421964049,1.212107658
03-02-2005,1.380892992,1.412500024,731651200,1.418393016,1.389464021,1.184404135
04-02-2005,1.384464025,1.390535951,563556000,1.409464002,1.407856941,1.20008266
07-02-2005,1.383929014,1.409464002,524456800,1.416964054,1.409643054,1.201604962
08-02-2005,1.406963944,1.411964059,890019200,1.453214049,1.444643021,1.23143971
09-02-2005,1.394642949,1.447142959,1191456000,1.464107037,1.406070948,1.198560119
10-02-2005,1.368929029,1.405714035,1093019200,1.415714025,1.399286032,1.192776322
11-02-2005,1.409643054,1.426071048,1201054400,1.460000038,1.450178981,1.236158133
14-02-2005,1.465178967,1.477321029,1271463200,1.514106989,1.511250019,1.288216472
15-02-2005,1.53571403,1.547500014,2312217600,1.590713978,1.578750014,1.345754623
16-02-2005,1.55982101,1.574107051,1639243200,1.610713959,1.609464049,1.371935964
17-02-2005,1.561607003,1.618749976,1518473600,1.622856975,1.56803596,1.336621523
18-02-2005,1.540179014,1.566786051,1163254400,1.568928957,1.550179005,1.321399927
22-02-2005,1.523036003,1.541071057,1219293600,1.576786041,1.523036003,1.298263073
23-02-2005,1.527678967,1.548570991,1345181600,1.579463959,1.575536013,1.343014956
24-02-2005,1.566606998,1.580000043,1519028000,1.594820976,1.588035941,1.353669882
25-02-2005,1.574820995,1.600357056,915510400,1.605535984,1.589107037,1.354583502
28-02-2005,1.570000052,1.595713973,651610400,1.61214304,1.602143049,1.365695477
01-03-2005,1.577142954,1.606786013,468188000,1.611070991,1.58928597,1.354735374
02-03-2005,1.574285984,1.580356956,458161200,1.603214025,1.575713992,1.343166351
03-03-2005,1.472143054,1.584643006,1411653600,1.586071014,1.492499948,1.272233725
04-03-2005,1.494642973,1.527143002,756618800,1.536070943,1.528928995,1.303286552
07-03-2005,1.512500048,1.52857101,450632000,1.544643044,1.52678597,1.301459789
08-03-2005,1.432142973,1.496428967,1021451200,1.505714059,1.44749999,1.233874917
09-03-2005,1.386785984,1.415714025,1322465200,1.438570976,1.405357003,1.197951436
10-03-2005,1.396428943,1.41178596,777109200,1.437857032,1.422500014,1.212564349
11-03-2005,1.421429038,1.436071038,632830800,1.449643016,1.438213944,1.22595942
14-03-2005,1.411429048,1.447142959,605385200,1.456786036,1.440000057,1.227481723
15-03-2005,1.4375,1.451429009,508608800,1.469285965,1.462857008,1.246965408
16-03-2005,1.456429005,1.471786022,697813200,1.511070967,1.470713973,1.253662705
17-03-2005,1.475713968,1.483214021,801920000,1.531429052,1.508929014,1.286238432
18-03-2005,1.517856956,1.547500014,940150400,1.551429033,1.534286022,1.307852745
21-03-2005,1.530714035,1.546071053,541128000,1.570356965,1.560714006,1.330380559
22-03-2005,1.524286032,1.561071038,551415200,1.570000052,1.529643059,1.303894997
23-03-2005,1.500713944,1.516070962,609823200,1.549999952,1.519642949,1.295370936
24-03-2005,1.517856956,1.532500029,352704800,1.53571403,1.517856956,1.293848038
28-03-2005,1.516785979,1.52678597,275410800,1.534286022,1.518929005,1.294762135
29-03-2005,1.482143044,1.519999981,461356000,1.529643059,1.491070986,1.271015763
30-03-2005,1.493571043,1.502500057,394959600,1.52857101,1.52857101,1.302981138
31-03-2005,1.485357046,1.516070962,636134800,1.518571019,1.488214016,1.268580437
01-04-2005,1.448928952,1.503214002,641284000,1.506428957,1.460356951,1.244834304
04-04-2005,1.434285998,1.463929057,580014400,1.475357056,1.467499971,1.250923276
05-04-2005,1.467499971,1.472143054,556239600,1.508571029,1.496070981,1.275277615
06-04-2005,1.505357027,1.514286041,414825600,1.528928995,1.511785984,1.288673759
07-04-2005,1.508929014,1.511785984,506987600,1.5625,1.555714011,1.326118469
08-04-2005,1.554999948,1.560714006,649950000,1.587499976,1.562142968,1.331598759
11-04-2005,1.496785998,1.576786041,821662800,1.580356956,1.49714303,1.276191473
12-04-2005,1.500357032,1.517500043,981061200,1.542500019,1.523571014,1.298719168
13-04-2005,1.442499995,1.53392899,1371946800,1.535356998,1.465713978,1.249400735
14-04-2005,1.315714002,1.386070967,2753192400,1.412857056,1.330713987,1.134324074
15-04-2005,1.25999999,1.307857037,1728087200,1.330356956,1.262500048,1.076177359
18-04-2005,1.21428597,1.25,1327177600,1.296429038,1.272143006,1.084397435
19-04-2005,1.281070948,1.307142973,1081642800,1.337142944,1.324643016,1.129149079
20-04-2005,1.265714049,1.345000029,945131600,1.347856998,1.268213987,1.081048369
21-04-2005,1.282142997,1.299999952,759592400,1.328928947,1.327857018,1.131888747
22-04-2005,1.246428967,1.315714002,839129200,1.321429014,1.267856956,1.080743909
25-04-2005,1.289643049,1.303213954,746460400,1.322142959,1.320713997,1.125799775
26-04-2005,1.289999962,1.313570976,810507600,1.339643002,1.292500019,1.101750255
27-04-2005,1.268213987,1.281785965,613888800,1.298570991,1.28392899,1.094444156
28-04-2005,1.258571029,1.296071053,575106000,1.297857046,1.269286036,1.081962347
29-04-2005,1.257856965,1.291071057,671630400,1.293928981,1.287857056,1.097792387
02-05-2005,1.286429048,1.293213964,465920000,1.308928967,1.301071048,1.109056115
03-05-2005,1.28678596,1.299999952,496739600,1.312142968,1.293213964,1.10235858
04-05-2005,1.289286017,1.289643049,448176400,1.328570962,1.326786041,1.130976081
05-05-2005,1.30250001,1.330356956,387366000,1.331071019,1.309999943,1.116667032
06-05-2005,1.313928962,1.317499995,326247600,1.333214045,1.330000043,1.133716106
09-05-2005,1.3125,1.331429005,355695200,1.337499976,1.320356965,1.125495553
10-05-2005,1.297500014,1.3125,440263600,1.330356956,1.300714016,1.108751774
11-05-2005,1.182500005,1.257143021,2041981200,1.273929,1.271785975,1.084093094
12-05-2005,1.21428597,1.264999986,970242000,1.271070957,1.218929052,1.039036989
13-05-2005,1.216786027,1.22142899,702713200,1.258213997,1.241786003,1.058520913
16-05-2005,1.233214021,1.234285951,474294800,1.274999976,1.269642949,1.082266331
17-05-2005,1.233571053,1.254999995,588344400,1.266428947,1.26285696,1.076481581
18-05-2005,1.249642968,1.266070962,636722800,1.341428995,1.279999971,1.091094851
19-05-2005,1.277856946,1.277856946,793161600,1.345713973,1.34107101,1.143152833
